id,label,categories
48109,"status: auto-closed,status: waiting-for-reply,tool: sigh,type: bug","status,status,topic,type"
48110,"status: auto-closed,status: waiting-for-reply,tool: snapshot","status,status,topic"
48111,"status: auto-closed,status: waiting-for-reply,tool: spaceship","status,status,topic"
48112,"status: auto-closed,status: waiting-for-reply,topic: android","status,status,topic"
48113,"status: auto-closed,status: waiting-for-reply,topic: authentication","status,status,topic"
48114,"status: auto-closed,status: waiting-for-reply,topic: connectapi","status,status,topic"
48115,"status: auto-closed,status: waiting-for-reply,topic: error 410 gone fallout","status,status,topic"
48116,"status: auto-closed,status: waiting-for-reply,topic: ipad pro 12.9 3rd gen","env,status,status"
48117,"status: auto-closed,status: waiting-for-reply,topic: itunes transporter","status,status,topic"
48118,"status: auto-closed,status: waiting-for-reply,topic: macos catalina","env,status,status"
48119,"status: auto-closed,status: waiting-for-reply,type: bug","status,status,type"
48120,"status: auto-closed,status: waiting-for-reply,type: documentation","status,status,type"
48121,"status: auto-closed,status: waiting-for-reply,type: enhancement","status,status,type"
48122,"status: auto-closed,status: waiting-for-reply,type: feature","status,status,type"
48123,"status: auto-closed,status: waiting-for-reply,type: feature,type: question","status,status,type,type"
48124,"status: auto-closed,status: waiting-for-reply,type: question","status,status,type"
48125,"status: auto-closed,tool: action","status,topic"
48126,"status: auto-closed,tool: action,type: bug","status,topic,type"
48127,"status: auto-closed,tool: cert,type: question","status,topic,type"
48128,"status: auto-closed,tool: deliver","status,topic"
48129,"status: auto-closed,tool: deliver,topic: mac","env,status,topic"
48130,"status: auto-closed,tool: deliver,type: bug","status,topic,type"
48131,"status: auto-closed,tool: frameit","status,topic"
48132,"status: auto-closed,tool: frameit,type: feature","status,topic,type"
48133,"status: auto-closed,tool: gym","status,topic"
48134,"status: auto-closed,tool: gym,topic: signing","status,topic,topic"
48135,"status: auto-closed,tool: gym,type: enhancement","status,topic,type"
48136,"status: auto-closed,tool: match","status,topic"
48137,"status: auto-closed,tool: pem","status,topic"
48138,"status: auto-closed,tool: pilot","status,topic"
48139,"status: auto-closed,tool: pilot,tool: spaceship","status,topic,topic"
48140,"status: auto-closed,tool: pilot,type: bug","status,topic,type"
48141,"status: auto-closed,tool: pilot,type: enhancement","status,topic,type"
48142,"status: auto-closed,tool: screengrab","status,topic"
48143,"status: auto-closed,tool: snapshot","status,topic"
48144,"status: auto-closed,tool: snapshot,type: feature","status,topic,type"
48145,"status: auto-closed,tool: spaceship","status,topic"
48146,"status: auto-closed,tool: spaceship,topic: in-app-purchase","status,topic,topic"
48147,"status: auto-closed,tool: supply,type: feature","status,topic,type"
48148,"status: auto-closed,topic: resign.sh","status,topic"
48149,"status: auto-closed,topic: swift","status,topic"
48150,"status: auto-closed,type: ci","status,topic"
48151,"status: auto-closed,type: feature","status,type"
48152,"status: auto-closed,type: question","status,type"
48154,"status: available,format,validation","status,topic,topic"
48155,"status: available,validation","status,topic"
48163,"status: awaiting review,status: in progress","status,status"
48167,"status: backlog,volunteer needed","status,status"
48170,"status: blocked / hold,status: has-pr","status,status"
48172,"status: blocked,theme: java 9+10+11...","status,topic"
48174,"status: browser bug,status: workaround available","status,status"
48178,"status: cannot reproduce,type: bug","status,type"
48179,"status: cannot reproduce,type: task","status,topic"
48181,"status: cannot-reproduce,status: waiting-for-feedback","status,status"
48186,"status: complete,type: maintenance","dev,status"
48188,"status: completed,status: in progress","status,status"
48189,"status: completed,type: bugfix","status,type"
48191,"status: confirmed,subject flightcheck","status,topic"
48192,"status: confirmed,topic: lava","status,topic"
48193,"status: confirmed,type: bug","status,type"
48194,"status: confirmed,type: enhancement","status,type"
48195,"status: confirmed,type: feature","status,type"
48198,"status: could not reproduce,status: need user feedback","status,status"
48199,"status: cran,status: develop,status: master","status,status,status"
48203,"status: details needed,status: help wanted","status,status"
48205,"status: develop,status: master","status,status"
48209,"status: discussion,experimental","status,topic"
48210,"status: discussion,status: on hold","status,status"
48211,"status: discussion,suggestion","status,type"
48212,"status: discussion,軽減税率対応","status,unknown"
48217,"status: done,type: defect","status,type"
48220,"status: duplicate,status: info-needed","status,status"
48221,"status: duplicate,type: bug","status,type"
48223,"status: escalated,status: regression","status,status"
48224,"status: escalated,status: verified","status,status"
48225,"status: escalated,status: verified,type: bug","status,status,type"
48226,"status: escalated,type: bug","status,type"
48227,"status: escalated,type: feature","status,type"
48229,"status: feature request,status: has pr","status,status"
48230,"status: feature request,tag: widget review","status,topic"
48233,"status: feedback needed ✘,status: needs testcase ✘","status,status"
48234,"status: feedback needed ✘,status: needs verification ✘","status,status"
48235,"status: feedback needed,status: stale","status,status"
48239,"status: fix confirmed,zammitbug","complex,status"
48240,"status: fix needs testing,status: partially fixed","status,status"
48243,"status: fix-provided,type: bug","status,type"
48250,"status: fixed in other mod,type: mod compat","status,topic"
48251,"status: fixed,type: bug","status,type"
48253,"status: fixed/implemented in dev,version: 1.12.2","status,version"
48255,"status: for review,type: feature / enhancement","status,type"
48260,"status: go,status: needs discussion","status,status"
48261,"status: go,type: bug","status,type"
48262,"status: good first issue,triage: feature request","status,type"
48266,"status: has pr,status: in review","status,status"
48267,"status: has pr,tests","dev,status"
48270,"status: has-pr,status: waiting-for-reply","status,status"
48271,"status: has-pr,tool: action,type: feature","status,topic,type"
48272,"status: has-pr,tool: spaceship","status,topic"
48273,"status: has-pr,type: feature","status,type"
48275,"status: has-tests,status: patch-proposed","status,status"
48278,"status: help wanted,status: stale","status,status"
48279,"status: help wanted,type: duplicate","status,status"
48280,"status: help wanted,type: nice 1st contribution","status,type"
48281,"status: help wanted,type: nice 1st contribution,type: types","status,topic,type"
48282,"status: help wanted,type: question","status,type"
48283,"status: help wanted,type: types","status,topic"
48287,"status: implemented,type: enhancement","status,type"
48290,"status: in progress,status: needs docs","status,status"
48291,"status: in progress,status: pr submitted","status,status"
48292,"status: in progress,status: reproduced","status,status"
48293,"status: in progress,status: stale","status,status"
48294,"status: in progress,status: under consideration","status,status"
48295,"status: in progress,type: docs","status,type"
48296,"status: in progress,type: enhancement","status,type"
48297,"status: in progress,type: follow up","status,topic"
48298,"status: in progress,type: process","status,topic"
48299,"status: in progress,type: regression","status,type"
48304,"status: inception,type: enhancement","status,type"
48306,"status: incomplete,status: unconfirmed","status,status"
48309,"status: info needed,type: discussion","status,type"
48311,"status: info-needed,type: enhancement","status,type"
48314,"status: input wanted,status: investigation","status,status"
48320,"status: known limitation,status: workaround documented","status,status"
48323,"status: low-hanging-fruit,task","status,type"
48328,"status: need dev feedback,status: reproduced","status,status"
48331,"status: need info,type: feedback from fmo","complex,status"
48334,"status: need reproduction,type: support","status,type"
48338,"status: need votes,type: feature","status,type"
48341,"status: needs a developer,topic: conversions","status,topic"
48345,"status: needs code,type: bug","status,type"
48348,"status: needs developer,type: bug","status,type"
48349,"status: needs developer,version: 1.12.2","status,version"
48353,"status: needs feedback,votes needed","status,status"
48357,"status: needs information,status: stale","status,status"
48360,"status: needs investigation,type: external bug needs to be filed","complex,status"
48362,"status: needs more info,status: needs triage","status,status"
48365,"status: needs replication,status: sustaining backlog","status,status"
48367,"status: needs review,bug","status,type"
48368,"status: needs review,bug,haspr","status,status,type"
48384,"status: next major version,type: enhancement","status,type"
48386,"status: next-release,type: bug","status,type"
48394,"status: on hold,subject: related resources","status,topic"
48395,"status: on hold,type: distribution","dev,status"
48402,"status: out of date,ux","status,topic"
48404,"status: out of scope,status: workaround available,type: nice 1st contribution","status,status,type"
48406,"status: package problem (not a sloeber problem),status: known limitation","status,status"
48407,"status: package problem (not a sloeber problem),status: known limitation,status: workaround documented","status,status,status"
48416,"status: po approved,type: bug","status,type"
48417,"status: po approved,type: misc","status,topic"
48419,"status: possible bug (unconfirmed),status: stale","status,status"
48422,"status: pr > pending code review,status: reproduced","status,status"
48425,"status: pr pending,system: inventory","status,topic"
48426,"status: pr pending,type: bug","status,type"
48429,"status: pr received,status: tolerated","status,status"
48431,"status: pr submitted,status: under consideration","status,status"
48432,"status: pr submitted,status: validated","status,status"
48433,"status: pr submitted,type: enhancement","status,type"
48434,"status: pr,type: bug","status,type"
48436,"status: preliminary,status:cancelled","status,status"
48437,"status: preliminary,work amount: moderate","priority,status"
48439,"status: proposal,type: enhance","status,type"
48446,"status: ready for development,type: enhancement","status,type"
48451,"status: ready,v4","status,version"
48454,"status: regression,status: waiting-for-reply,type: bug","status,status,type"
48455,"status: regression,type: bug","status,type"
48457,"status: released,type: bug","status,type"
48458,"status: released,type: change","status,type"
48459,"status: released,type: improvement suggestion","status,type"
48473,"status: stale,status: upstream","status,status"
48474,"status: stale,status: workaround available","status,status"
48475,"status: stale,type: enhancement","status,type"
48476,"status: stale,type: idea","status,type"
48478,"status: sustaining backlog,type: bug","status,type"
48488,"status: under consideration,type: enhancement","status,type"
48495,"status: upstream,status: workaround available","status,status"
48500,"status: verified,type: bug","status,type"
48511,"status: waiting-for-reply,tool: action","status,topic"
48512,"status: waiting-for-reply,tool: deliver","status,topic"
48513,"status: waiting-for-reply,tool: match","status,topic"
48514,"status: waiting-for-reply,tool: pem","status,topic"
48515,"status: waiting-for-reply,tool: pilot","status,topic"
48516,"status: waiting-for-reply,tool: pilot,topic: login","status,topic,topic"
48517,"status: waiting-for-reply,tool: pilot,type: feature","status,topic,type"
48518,"status: waiting-for-reply,tool: sigh","status,topic"
48519,"status: waiting-for-reply,tool: sigh,type: bug","status,topic,type"
48520,"status: waiting-for-reply,tool: snapshot","status,topic"
48521,"status: waiting-for-reply,tool: spaceship","status,topic"
48522,"status: waiting-for-reply,topic: android","status,topic"
48523,"status: waiting-for-reply,topic: authentication","status,topic"
48524,"status: waiting-for-reply,topic: connectapi","status,topic"
48525,"status: waiting-for-reply,topic: error 410 gone fallout","status,topic"
48526,"status: waiting-for-reply,topic: ipad pro 12.9 3rd gen","env,status"
48527,"status: waiting-for-reply,topic: itunes transporter","status,topic"
